"","dates","machineID","volt","rotate","pressure","vibration","dates.errors","type1s","type2s","type3s","type4s","type5s","dates.failures","comp1s","comp2s","comp3s","comp4s"
"1344","2015-08-26 00:00:00","1","169.9757","431.0314","94.63182","45.93537","2015-08-26 00:00:00","0","0","0","0","0","2015-08-26 00:00:00","0","0","0","0"
"1345","2015-08-26 01:00:00","1","181.0492","452.282","96.03384","30.6128","2015-08-26 01:00:00","0","0","0","0","0","2015-08-26 01:00:00","0","0","0","0"
"1346","2015-08-26 02:00:00","1","165.4335","465.1534","100.35895","44.00093","2015-08-26 02:00:00","0","0","0","0","0","2015-08-26 02:00:00","0","0","0","0"
"1347","2015-08-26 03:00:00","1","155.4261","426.9818","102.78149","39.89166","2015-08-26 03:00:00","0","0","0","0","0","2015-08-26 03:00:00","0","0","0","0"
"1348","2015-08-26 04:00:00","1","168.9989","445.559","107.53438","39.97407","2015-08-26 04:00:00","0","0","0","0","0","2015-08-26 04:00:00","0","0","0","0"
"1349","2015-08-26 05:00:00","1","169.5463","411.2897","111.61654","37.86472","2015-08-26 05:00:00","0","0","0","0","1","2015-08-26 05:00:00","0","0","0","0"
"1350","2015-08-26 06:00:00","1","166.8731","464.591","100.44131","38.20845","2015-08-26 06:00:00","4","6","6","5","5","2015-08-26 06:00:00","3","5","3","3"
"1351","2015-08-26 07:00:00","1","190.4837","443.2471","129.93419","41.33463","2015-08-26 07:00:00","0","0","0","0","0","2015-08-26 07:00:00","0","0","0","0"
"1352","2015-08-26 08:00:00","1","153.7319","464.6721","103.68372","37.22736","2015-08-26 08:00:00","0","0","0","0","0","2015-08-26 08:00:00","0","0","0","0"
"1353","2015-08-26 09:00:00","1","157.2565","414.8271","77.62345","30.20063","2015-08-26 09:00:00","0","0","0","1","0","2015-08-26 09:00:00","0","0","0","0"
"1354","2015-08-26 10:00:00","1","175.7011","401.8815","87.60921","39.52151","2015-08-26 10:00:00","0","0","0","0","0","2015-08-26 10:00:00","0","0","0","0"
"1355","2015-08-26 11:00:00","1","172.4923","481.3748","92.52302","38.98447","2015-08-26 11:00:00","0","1","0","0","0","2015-08-26 11:00:00","0","0","0","0"
"1356","2015-08-26 12:00:00","1","145.7914","474.1301","105.55917","43.95605","2015-08-26 12:00:00","0","0","0","0","0","2015-08-26 12:00:00","0","0","0","0"
"1357","2015-08-26 13:00:00","1","145.2065","418.9538","95.46755","36.72156","2015-08-26 13:00:00","0","0","0","0","0","2015-08-26 13:00:00","0","0","0","0"
"1358","2015-08-26 14:00:00","1","168.1021","487.3994","105.86574","34.5695","2015-08-26 14:00:00","0","0","0","0","0","2015-08-26 14:00:00","0","0","0","0"
"1359","2015-08-26 15:00:00","1","135.1227","415.9478","94.7758","33.96264","2015-08-26 15:00:00","1","0","0","0","0","2015-08-26 15:00:00","0","0","0","0"
"1360","2015-08-26 16:00:00","1","177.3837","355.1276","92.55606","35.90218","2015-08-26 16:00:00","1","1","0","0","0","2015-08-26 16:00:00","0","0","0","0"
"1361","2015-08-26 17:00:00","1","172.9264","443.8563","100.51722","49.55171","2015-08-26 17:00:00","0","0","0","0","0","2015-08-26 17:00:00","0","0","0","0"
"1362","2015-08-26 18:00:00","1","181.5482","488.4564","103.58853","31.82979","2015-08-26 18:00:00","0","0","0","0","0","2015-08-26 18:00:00","0","0","0","0"
"1363","2015-08-26 19:00:00","1","176.0725","454.6271","91.0753","41.82617","2015-08-26 19:00:00","0","0","0","0","0","2015-08-26 19:00:00","0","0","0","0"
"1364","2015-08-26 20:00:00","1","154.2007","461.4348","115.16333","38.44228","2015-08-26 20:00:00","0","0","0","0","0","2015-08-26 20:00:00","0","0","0","0"
"1365","2015-08-26 21:00:00","1","174.1","475.9481","99.6399","39.6515","2015-08-26 21:00:00","0","0","0","0","0","2015-08-26 21:00:00","0","0","0","0"
"1366","2015-08-26 22:00:00","1","189.0853","470.7963","114.78388","32.84623","2015-08-26 22:00:00","0","0","0","0","0","2015-08-26 22:00:00","0","0","0","0"
"1367","2015-08-26 23:00:00","1","153.037","462.6462","97.92156","33.77891","2015-08-26 23:00:00","0","0","0","1","0","2015-08-26 23:00:00","0","0","0","0"
"1368","2015-08-27 00:00:00","1","166.832","415.999","103.62516","33.61194","2015-08-27 00:00:00","0","0","0","0","0","2015-08-27 00:00:00","0","0","0","0"
"1369","2015-08-27 01:00:00","1","145.8769","446.975","98.54704","41.92726","2015-08-27 01:00:00","0","0","0","0","0","2015-08-27 01:00:00","0","0","0","0"
"1370","2015-08-27 02:00:00","1","170.0875","410.8356","107.68541","48.56957","2015-08-27 02:00:00","0","0","0","0","0","2015-08-27 02:00:00","0","0","0","0"
"1371","2015-08-27 03:00:00","1","179.6648","484.3396","101.28175","46.84624","2015-08-27 03:00:00","0","0","0","0","0","2015-08-27 03:00:00","0","0","0","0"
"1372","2015-08-27 04:00:00","1","152.0762","453.7394","99.74564","42.9978","2015-08-27 04:00:00","0","0","1","0","0","2015-08-27 04:00:00","0","0","0","0"
"1373","2015-08-27 05:00:00","1","174.2932","520.9308","107.06997","43.13762","2015-08-27 05:00:00","0","0","0","0","0","2015-08-27 05:00:00","0","0","0","0"
"1374","2015-08-27 06:00:00","1","160.9024","448.1539","106.37004","36.40931","2015-08-27 06:00:00","6","7","7","2","3","2015-08-27 06:00:00","4","6","5","5"
"1375","2015-08-27 07:00:00","1","158.8407","363.8653","93.29127","36.33335","2015-08-27 07:00:00","1","1","0","0","0","2015-08-27 07:00:00","0","0","0","0"
"1376","2015-08-27 08:00:00","1","168.7746","555.4617","105.5725","45.80933","2015-08-27 08:00:00","1","0","0","0","0","2015-08-27 08:00:00","0","0","0","0"
"1377","2015-08-27 09:00:00","1","193.327","409.3182","96.21464","41.27685","2015-08-27 09:00:00","0","0","1","0","0","2015-08-27 09:00:00","0","0","0","0"
"1378","2015-08-27 10:00:00","1","157.4522","509.1114","94.93081","39.51796","2015-08-27 10:00:00","0","0","0","0","0","2015-08-27 10:00:00","0","0","0","0"
"1379","2015-08-27 11:00:00","1","178.7867","446.4887","86.48946","42.45598","2015-08-27 11:00:00","0","0","1","0","0","2015-08-27 11:00:00","0","0","0","0"
"1380","2015-08-27 12:00:00","1","172.4134","434.9004","92.38601","31.6434","2015-08-27 12:00:00","0","1","0","1","0","2015-08-27 12:00:00","0","0","0","0"
"1381","2015-08-27 13:00:00","1","190.1206","393.495","94.73958","37.63165","2015-08-27 13:00:00","0","0","0","0","0","2015-08-27 13:00:00","0","0","0","0"
"1382","2015-08-27 14:00:00","1","156.5924","497.6893","108.85023","37.16476","2015-08-27 14:00:00","0","0","0","0","0","2015-08-27 14:00:00","0","0","0","0"
"1383","2015-08-27 15:00:00","1","186.8758","455.3087","106.61707","42.54753","2015-08-27 15:00:00","0","0","0","0","0","2015-08-27 15:00:00","0","0","0","0"
"1384","2015-08-27 16:00:00","1","169.4601","448.0693","95.0061","37.33892","2015-08-27 16:00:00","0","0","1","0","0","2015-08-27 16:00:00","0","0","0","0"
"1385","2015-08-27 17:00:00","1","174.5687","438.71","100.22825","45.57527","2015-08-27 17:00:00","0","0","0","0","0","2015-08-27 17:00:00","0","0","0","0"
"1386","2015-08-27 18:00:00","1","175.0762","510.3918","108.15388","35.2694","2015-08-27 18:00:00","0","0","0","0","0","2015-08-27 18:00:00","0","0","0","0"
"1387","2015-08-27 19:00:00","1","151.4559","533.9915","93.46267","38.99018","2015-08-27 19:00:00","0","0","0","0","0","2015-08-27 19:00:00","0","0","0","0"
"1388","2015-08-27 20:00:00","1","166.8459","448.2681","110.70554","40.70943","2015-08-27 20:00:00","0","0","0","0","0","2015-08-27 20:00:00","0","0","0","0"
"1389","2015-08-27 21:00:00","1","157.6267","339.0703","93.83469","38.92501","2015-08-27 21:00:00","0","0","0","0","0","2015-08-27 21:00:00","0","0","0","0"
"1390","2015-08-27 22:00:00","1","174.3382","388.3947","81.93247","48.6674","2015-08-27 22:00:00","0","0","0","0","0","2015-08-27 22:00:00","0","0","0","0"
"1391","2015-08-27 23:00:00","1","183.9563","426.644","85.5023","38.8119","2015-08-27 23:00:00","0","0","0","0","0","2015-08-27 23:00:00","0","0","0","0"
"1392","2015-08-28 00:00:00","1","168.6138","510.2805","102.95467","37.1299","2015-08-28 00:00:00","0","0","0","0","0","2015-08-28 00:00:00","0","0","0","0"
"1393","2015-08-28 01:00:00","1","135.0519","398.6907","105.81872","29.54253","2015-08-28 01:00:00","0","0","0","0","0","2015-08-28 01:00:00","0","0","0","0"
"1394","2015-08-28 02:00:00","1","146.2112","467.1632","97.67096","35.34154","2015-08-28 02:00:00","0","0","1","0","0","2015-08-28 02:00:00","0","0","0","0"
"1395","2015-08-28 03:00:00","1","179.0275","405.066","99.92487","42.04602","2015-08-28 03:00:00","0","0","0","0","0","2015-08-28 03:00:00","0","0","0","0"
"1396","2015-08-28 04:00:00","1","151.6801","473.1692","91.45899","36.16987","2015-08-28 04:00:00","0","0","0","0","0","2015-08-28 04:00:00","0","0","0","0"
"1397","2015-08-28 05:00:00","1","183.6874","444.5427","91.30203","47.34922","2015-08-28 05:00:00","0","0","0","0","0","2015-08-28 05:00:00","0","0","0","0"
"1398","2015-08-28 06:00:00","1","200.6746","514.9068","96.59604","30.97087","2015-08-28 06:00:00","4","9","9","6","6","2015-08-28 06:00:00","6","7","2","3"
"1399","2015-08-28 07:00:00","1","172.6331","428.3111","96.6988","51.16753","2015-08-28 07:00:00","1","0","0","1","0","2015-08-28 07:00:00","0","0","0","0"
"1400","2015-08-28 08:00:00","1","169.2695","540.7102","106.76121","40.57873","2015-08-28 08:00:00","0","1","0","0","0","2015-08-28 08:00:00","0","0","0","0"
"1401","2015-08-28 09:00:00","1","155.0687","463.7846","93.16045","38.09158","2015-08-28 09:00:00","0","0","0","0","0","2015-08-28 09:00:00","0","0","0","0"
"1402","2015-08-28 10:00:00","1","169.448","470.862","105.40294","39.73638","2015-08-28 10:00:00","0","0","0","1","0","2015-08-28 10:00:00","0","0","0","0"
"1403","2015-08-28 11:00:00","1","159.5805","469.6577","85.49855","56.60571","2015-08-28 11:00:00","0","0","0","0","0","2015-08-28 11:00:00","0","0","0","0"
"1404","2015-08-28 12:00:00","1","154.0532","369.6153","89.86867","33.70129","2015-08-28 12:00:00","0","0","0","0","0","2015-08-28 12:00:00","0","0","0","0"
"1405","2015-08-28 13:00:00","1","161.4534","492.0114","94.76695","34.76836","2015-08-28 13:00:00","0","1","0","0","0","2015-08-28 13:00:00","0","0","0","0"
"1406","2015-08-28 14:00:00","1","188.8081","459.3376","105.22717","40.62434","2015-08-28 14:00:00","1","0","0","0","0","2015-08-28 14:00:00","0","0","0","0"
"1407","2015-08-28 15:00:00","1","178.5314","435.9096","93.37121","39.17299","2015-08-28 15:00:00","0","1","0","0","0","2015-08-28 15:00:00","0","0","0","0"
"1408","2015-08-28 16:00:00","1","153.1489","384.4957","96.23858","41.96363","2015-08-28 16:00:00","0","0","0","0","0","2015-08-28 16:00:00","0","0","0","0"
"1409","2015-08-28 17:00:00","1","176.3655","472.6855","118.21619","38.13962","2015-08-28 17:00:00","0","0","0","0","0","2015-08-28 17:00:00","0","0","0","0"
"1410","2015-08-28 18:00:00","1","164.5063","372.516","115.08262","43.83821","2015-08-28 18:00:00","0","1","0","0","1","2015-08-28 18:00:00","0","0","0","0"
"1411","2015-08-28 19:00:00","1","150.7966","467.8704","99.40109","31.17274","2015-08-28 19:00:00","0","0","0","0","0","2015-08-28 19:00:00","0","0","0","0"
"1412","2015-08-28 20:00:00","1","177.8294","440.4255","112.82287","42.16971","2015-08-28 20:00:00","0","0","1","0","0","2015-08-28 20:00:00","0","0","0","0"
"1413","2015-08-28 21:00:00","1","172.7314","442.2106","97.58533","39.23137","2015-08-28 21:00:00","0","0","0","0","0","2015-08-28 21:00:00","0","0","0","0"
"1414","2015-08-28 22:00:00","1","162.7179","474.9148","106.33707","44.05504","2015-08-28 22:00:00","0","0","0","0","0","2015-08-28 22:00:00","0","0","0","0"
"1415","2015-08-28 23:00:00","1","148.4569","542.2138","110.29905","39.10986","2015-08-28 23:00:00","0","0","0","0","0","2015-08-28 23:00:00","0","0","0","0"
"1416","2015-08-29 00:00:00","1","160.7729","426.9283","105.80548","29.75116","2015-08-29 00:00:00","0","0","0","1","0","2015-08-29 00:00:00","0","0","0","0"
"1417","2015-08-29 01:00:00","1","181.3216","488.2423","86.79803","34.46839","2015-08-29 01:00:00","0","0","0","0","0","2015-08-29 01:00:00","0","0","0","0"
"1418","2015-08-29 02:00:00","1","183.1444","401.3426","95.00567","45.63831","2015-08-29 02:00:00","1","0","0","0","0","2015-08-29 02:00:00","0","0","0","0"
"1419","2015-08-29 03:00:00","1","197.6289","432.7292","90.44876","35.98093","2015-08-29 03:00:00","0","0","0","0","0","2015-08-29 03:00:00","0","0","0","0"
"1420","2015-08-29 04:00:00","1","196.4681","412.72","120.92046","37.35476","2015-08-29 04:00:00","0","0","0","0","0","2015-08-29 04:00:00","0","0","0","0"
"1421","2015-08-29 05:00:00","1","158.0936","592.707","93.02826","46.46523","2015-08-29 05:00:00","0","0","1","0","0","2015-08-29 05:00:00","0","0","0","0"
"1422","2015-08-29 06:00:00","1","190.8526","359.0925","99.20466","35.92885","2015-08-29 06:00:00","9","6","6","1","4","2015-08-29 06:00:00","4","9","6","6"
"1423","2015-08-29 07:00:00","1","170.4918","425.7474","93.30917","34.57103","2015-08-29 07:00:00","0","0","0","0","0","2015-08-29 07:00:00","0","0","0","0"
"1424","2015-08-29 08:00:00","1","159.4739","376.3946","100.73561","33.06842","2015-08-29 08:00:00","0","0","0","0","0","2015-08-29 08:00:00","0","0","0","0"
"1425","2015-08-29 09:00:00","1","168.3663","442.2767","95.88217","37.55022","2015-08-29 09:00:00","0","0","0","0","0","2015-08-29 09:00:00","0","0","0","0"
"1426","2015-08-29 10:00:00","1","165.442","468.3701","115.36767","43.29893","2015-08-29 10:00:00","0","0","0","0","0","2015-08-29 10:00:00","0","0","0","0"
"1427","2015-08-29 11:00:00","1","135.3934","457.1252","74.43824","33.79393","2015-08-29 11:00:00","0","0","0","0","0","2015-08-29 11:00:00","0","0","0","0"
"1428","2015-08-29 12:00:00","1","172.3992","375.8164","91.70061","35.93183","2015-08-29 12:00:00","0","0","0","1","0","2015-08-29 12:00:00","0","0","0","0"
"1429","2015-08-29 13:00:00","1","182.3597","435.8162","94.34399","44.47525","2015-08-29 13:00:00","0","0","0","1","0","2015-08-29 13:00:00","0","0","0","0"
"1430","2015-08-29 14:00:00","1","160.6764","453.9095","98.66","34.43069","2015-08-29 14:00:00","0","0","0","0","0","2015-08-29 14:00:00","0","0","0","0"
"1431","2015-08-29 15:00:00","1","166.4203","404.555","100.45625","46.00341","2015-08-29 15:00:00","0","0","1","0","0","2015-08-29 15:00:00","0","0","0","0"
"1432","2015-08-29 16:00:00","1","173.1742","453.7516","84.55041","51.59884","2015-08-29 16:00:00","0","0","0","0","0","2015-08-29 16:00:00","0","0","0","0"
"1433","2015-08-29 17:00:00","1","167.9738","416.3744","110.78876","38.1899","2015-08-29 17:00:00","0","0","0","0","0","2015-08-29 17:00:00","0","0","0","0"
"1434","2015-08-29 18:00:00","1","194.1822","424.5788","99.12531","41.87479","2015-08-29 18:00:00","0","0","0","0","0","2015-08-29 18:00:00","0","0","0","0"
"1435","2015-08-29 19:00:00","1","155.0356","592.3183","110.53844","46.89124","2015-08-29 19:00:00","0","0","0","0","0","2015-08-29 19:00:00","0","0","0","0"
"1436","2015-08-29 20:00:00","1","177.1294","390.2256","98.69074","40.90419","2015-08-29 20:00:00","0","0","0","0","0","2015-08-29 20:00:00","0","0","0","0"
"1437","2015-08-29 21:00:00","1","167.7066","410.2637","116.12403","42.15957","2015-08-29 21:00:00","0","0","0","0","0","2015-08-29 21:00:00","0","0","0","0"
"1438","2015-08-29 22:00:00","1","157.8006","365.768","108.52455","46.25096","2015-08-29 22:00:00","0","0","0","0","0","2015-08-29 22:00:00","0","0","0","0"
"1439","2015-08-29 23:00:00","1","140.7459","405.8461","94.18189","33.46584","2015-08-29 23:00:00","1","0","0","0","0","2015-08-29 23:00:00","0","0","0","0"
"1440","2015-08-30 00:00:00","1","165.6479","491.7177","90.00578","49.78108","2015-08-30 00:00:00","0","0","0","0","0","2015-08-30 00:00:00","0","0","0","0"
"1441","2015-08-30 01:00:00","1","183.6721","409.6655","111.85063","42.48889","2015-08-30 01:00:00","0","0","0","0","0","2015-08-30 01:00:00","0","0","0","0"
"1442","2015-08-30 02:00:00","1","189.6824","421.4137","95.92818","44.09967","2015-08-30 02:00:00","0","0","0","0","0","2015-08-30 02:00:00","0","0","0","0"
"1443","2015-08-30 03:00:00","1","159.184","427.0393","108.35532","39.83618","2015-08-30 03:00:00","0","0","0","0","0","2015-08-30 03:00:00","0","0","0","0"
"1444","2015-08-30 04:00:00","1","177.7715","454.3916","107.74325","38.1816","2015-08-30 04:00:00","0","0","0","0","0","2015-08-30 04:00:00","0","0","0","0"
"1445","2015-08-30 05:00:00","1","184.4317","509.6284","109.70591","41.54304","2015-08-30 05:00:00","1","0","0","0","0","2015-08-30 05:00:00","0","0","0","0"
"1446","2015-08-30 06:00:00","1","179.3761","437.9882","111.6725","46.59233","2015-08-30 06:00:00","4","5","5","3","0","2015-08-30 06:00:00","9","6","1","3"
"1447","2015-08-30 07:00:00","1","153.6996","368.2893","83.51091","39.76324","2015-08-30 07:00:00","0","0","0","0","0","2015-08-30 07:00:00","0","0","0","0"
"1448","2015-08-30 08:00:00","1","194.5304","461.3061","85.0601","42.47363","2015-08-30 08:00:00","0","0","0","1","0","2015-08-30 08:00:00","0","0","0","0"
"1449","2015-08-30 09:00:00","1","153.1209","437.1143","99.30805","36.02199","2015-08-30 09:00:00","0","0","0","0","0","2015-08-30 09:00:00","0","0","0","0"
"1450","2015-08-30 10:00:00","1","179.6248","432.7614","98.64368","41.55639","2015-08-30 10:00:00","1","0","0","0","0","2015-08-30 10:00:00","0","0","0","0"
"1451","2015-08-30 11:00:00","1","200.1198","400.806","107.6533","35.12763","2015-08-30 11:00:00","0","0","0","0","0","2015-08-30 11:00:00","0","0","0","0"
"1452","2015-08-30 12:00:00","1","180.9555","410.1096","98.39086","40.45429","2015-08-30 12:00:00","0","1","0","0","0","2015-08-30 12:00:00","0","0","0","0"
"1453","2015-08-30 13:00:00","1","148.386","454.9069","86.01964","35.87243","2015-08-30 13:00:00","1","0","0","0","0","2015-08-30 13:00:00","0","0","0","0"
"1454","2015-08-30 14:00:00","1","176.2692","494.2023","114.00183","45.0458","2015-08-30 14:00:00","0","0","0","1","0","2015-08-30 14:00:00","0","0","0","0"
"1455","2015-08-30 15:00:00","1","155.3046","517.9692","111.76232","39.24937","2015-08-30 15:00:00","0","0","0","0","0","2015-08-30 15:00:00","0","0","0","0"
"1456","2015-08-30 16:00:00","1","165.9826","492.0838","87.92055","38.25181","2015-08-30 16:00:00","0","0","0","0","0","2015-08-30 16:00:00","0","0","0","0"
"1457","2015-08-30 17:00:00","1","162.3606","463.8449","104.23237","37.77321","2015-08-30 17:00:00","0","1","0","0","0","2015-08-30 17:00:00","0","0","0","0"
"1458","2015-08-30 18:00:00","1","185.9785","426.983","100.9054","50.78146","2015-08-30 18:00:00","0","0","0","0","0","2015-08-30 18:00:00","0","0","0","0"
"1459","2015-08-30 19:00:00","1","161.7289","358.4345","108.18619","58.99081","2015-08-30 19:00:00","0","1","0","0","0","2015-08-30 19:00:00","0","0","0","0"
"1460","2015-08-30 20:00:00","1","181.2887","468.5549","110.39048","50.62915","2015-08-30 20:00:00","0","0","0","0","0","2015-08-30 20:00:00","0","0","0","0"
"1461","2015-08-30 21:00:00","1","168.795","449.8408","100.29925","48.69672","2015-08-30 21:00:00","0","0","0","0","0","2015-08-30 21:00:00","0","0","0","0"
"1462","2015-08-30 22:00:00","1","149.8052","488.3693","97.58527","48.29676","2015-08-30 22:00:00","0","1","0","0","0","2015-08-30 22:00:00","0","0","0","0"
"1463","2015-08-30 23:00:00","1","160.1118","516.0188","90.0018","56.12944","2015-08-30 23:00:00","0","0","0","0","0","2015-08-30 23:00:00","0","0","0","0"
"1464","2015-08-31 00:00:00","1","175.7354","409.909","97.78204","42.60468","2015-08-31 00:00:00","0","0","0","0","0","2015-08-31 00:00:00","0","0","0","0"
